model,pooling,layer,behaviour,domain,language,pair_id,condition,turn_index,variant,pca_x,pca_y,explained_variance_ratio_1,explained_variance_ratio_2,n_points
Qwen2.5-1.5B,mean_pooled,25,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,-26.85487419484835,-2.6461757546698164,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,-25.32575547649909,-2.883945884347009,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,-21.510504346442378,2.510848338029954,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,-15.598009187135652,0.02261502481713725,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,-19.12630463972792,12.178178908677555,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,-26.277911018437845,4.916914630554535,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,-15.373273292735172,17.842054679761016,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,-37.084101896290804,-2.2671617465297467,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,-30.353162087494674,3.0107079526713743,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,-27.12696753451952,4.9758760431871005,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,-34.3302737146991,0.20013172379459396,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,48.180164238278635,36.85450501564831,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,30.418981054675637,28.6997128780396,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,46.40718078672241,33.32110765233535,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,36.156272768675095,-56.23430510639942,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,16.16911597361469,-33.93929680662204,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,9.572287669693505,-27.428778354120038,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,26,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,52.114892993068025,40.412842392764,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,41.07238733910519,-61.22117618728171,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,-12.740469855995476,-5.840201044323669,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,1.5650966663224621,-1.5450619552702116,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,-19.918167797530614,13.158929958742675,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,-19.489498764677627,-0.5472498640169629,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,-27.380792370382053,12.327387668944064,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,-31.450530357002112,1.9925524550415132,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,-18.58836114457494,-1.8877610928347444,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,52.11489299306803,40.41284239276401,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,41.07238733910519,-61.22117618728171,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,27.135531121060488,30.43164846636454,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,11.859419178469498,-27.45079037860292,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,-28.556298394518706,-3.4984253152311715,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,-27.05857243112328,-3.1886132392628803,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,-23.304078221799017,2.146457612436076,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,-16.642379987861652,-0.6807334405778552,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,-22.594673611452368,13.395050453584252,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,-29.18526924578273,4.947263700973121,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,-18.89269810807656,17.71807359470477,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,-38.65194055505124,-2.4847400317354302,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,-32.12666390173912,2.87436512405605,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,-29.28747042754117,5.164313016284513,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,-36.19002607645733,-0.05972399010681251,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,52.11489299306803,40.41284239276401,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,33.52727275088356,31.687224889626354,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,50.25296246105065,38.292382067264654,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,41.07238733910519,-61.22117618728171,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,17.976501226694786,-35.99559165217851,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,26,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,10.179266850564861,-28.531755620328266,0.29115521003906925,0.22694763078125976,30
Qwen2.5-1.5B,mean_pooled,27,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,55.398963081292,40.810369893378336,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,42.78459260323586,-63.078516464495664,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,-12.966103580675256,-6.302709153782169,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,2.0868125210975763,-1.8194399577726772,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,-20.30914119757533,13.492037543067042,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,-20.722041514955535,-1.9569773342524928,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,-30.120718732092314,12.404668669850151,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,-33.295188930611026,2.09572049085656,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,-18.089498182224716,-2.1551180614396808,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,55.398963081292,40.810369893378336,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,42.78459260323586,-63.078516464495664,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,30.840224799700362,30.089932667108243,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,10.537673812572432,-28.116629380436294,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,-28.939837934595936,-4.479391118765504,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,-27.237597284363034,-4.3986553957116055,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,-23.978091663401496,1.9437220589034465,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,-17.965961272900454,0.5295120982455168,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,-22.70347959069578,14.109734761482256,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,-30.36671466896183,6.197601373232646,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,-20.908149931175693,18.5372732161671,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,-41.6843533937871,-0.4211129910402475,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,-34.12862527569022,3.511175889880029,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,-31.280308037515844,6.047662483601952,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,-38.86630787933013,1.3145539054901154,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,55.398963081292,40.810369893378336,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,35.56480301673264,32.94198012650334,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,52.38816218958902,39.059043889999174,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,42.78459260323586,-63.078516464495664,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,17.06678688386557,-36.31606494598059,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,27,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,10.52698879341061,-29.504081121854348,0.2915177977157713,0.2146231359523568,30
Qwen2.5-1.5B,mean_pooled,28,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,-44.48169411269027,41.452542520274555,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,-65.97317618230785,-44.24306420457648,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,21.121528586371333,-6.327164025587189,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,-4.323030476518892,-4.12567408039877,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,31.267254060150343,18.561533251993723,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,12.16081097494264,-14.998534030719085,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,36.427510695191806,6.64952743617948,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,25.867142591508745,-9.74626773179476,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,8.707715043399537,-21.09879681422814,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,-44.48169411269027,41.45254252027456,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,-65.97317618230785,-44.24306420457648,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,-22.105268272542265,32.02232829084439,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,0.06433447405410049,-8.694952916737881,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,17.37515304529019,-13.543464650853906,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,19.375442966041504,-12.466662022561914,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,18.291677956749858,-4.267386065288455,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,17.739638899425124,-6.164873966108767,0.3728592698266203,0.202162866995815,30
Qwen2.5-1.5B,mean_pooled,28,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,28.4701146414969,15.482466998656417,0.3728592698266203,0.202162866995815,30
